ISO,year,NoExclusion,e_spar_mm_global,ghs_index_mm_global,hexp_gdp_mm_global,efforts_A_mm_global,efforts_B_mm_global,uhc_index_mm_global,health_policy_mm_global,national_plan_mm_global,national_strategy_mm_global,recognition_mm_global,participation_event_it_mm_global,decision_event_it_mm_global,leadership_event_it_mm_global,admin_event_it_mm_global,role_type_it_mm_global,disaster_risk_oriented_mm_global,NoExclusion_mm_global,e_spar_mm_year,ghs_index_mm_year,hexp_gdp_mm_year,efforts_A_mm_year,efforts_B_mm_year,uhc_index_mm_year,health_policy_mm_year,national_plan_mm_year,national_strategy_mm_year,recognition_mm_year,participation_event_it_mm_year,decision_event_it_mm_year,leadership_event_it_mm_year,admin_event_it_mm_year,role_type_it_mm_year,disaster_risk_oriented_mm_year,pillar_A_eq,pillar_B_eq,pillar_C_eq,pillar_D_eq,pillar_A_pca,pillar_B_pca,pillar_C_pca,pillar_D_pca,pillar_A_ent,pillar_B_ent,pillar_C_ent,pillar_D_ent,pillar_D_eq_adj,pillar_A_eq_pred,pillar_A_eq_resid,pillar_B_eq_pred,pillar_B_eq_resid,pillar_D_eq_pred,pillar_D_eq_resid,GHEI,GHEI_raw,GHEI_adj,e_spar_flag,ghs_index_flag,disaster_risk_flag,hexp_gdp_flag,uhc_index_flag,health_policy_flag,national_plan_flag,national_strategy_flag,recognition_flag,participation_event_it_flag,decision_event_it_flag,leadership_event_it_flag,admin_event_it_flag,role_type_it_flag,efforts_A_flag,efforts_B_flag
BDI,2021,1.0,0.28735632183908044,0.10132890365448508,0.32857142857142857,0.75,,0.775,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.6285565777711319,1.0,0.225,0.10183639398998331,0.25396825396825395,0.75,,0.775,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.6536933600822612,0.19434261274678277,0.6205320015856401,0.5,0.2,0.18802347720845655,0.6708670756632907,0.9163637110438112,0.2463000918174436,0.19952736517470868,0.6121952126355229,0.5207813748777301,0.2571411577378928,0.2,0.6034928583968519,-0.4091502456500691,0.5997527471180873,0.0207792544675528,0.26370293145430196,-0.06370293145430195,0.33138515930491913,0.33138515930491913,0.6036447512184558,observed,observed,observed,observed,observed,carried_forward,carried_forward,carried_forward,observed,observed,observed,observed,observed,observed,observed,missing
BEL,2012,1.0,0.7931034482758621,,0.9,0.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.552827212136887,1.0,0.76,,0.9230769230769231,0.0,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.4057906542782533,0.7931034482758621,0.48427573737896235,,0.2,0.36961092027967446,0.216510511079124,0.0,0.2463000918174436,0.4186562346510531,0.38454515957273006,0.0,0.2571411577378928,0.2,,,,,,,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BEN,2014,1.0,0.3563218390804598,0.15614617940199332,0.11428571428571428,0.25,,0.1,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9451913476751812,1.0,0.3170731707317073,0.028680688336520075,0.0,0.25,,0.1,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9495111603777618,0.2562340092412265,0.3523692654902239,,0.2,0.24943427435630283,0.22526609959711932,0.0,0.2463000918174436,0.2618130859630142,0.36511110325103013,0.0,0.2571411577378928,0.2,,,,,,,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BEN,2016,1.0,0.1724137931034483,0.15614617940199332,0.05714285714285714,0.25,,0.1,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.939948561667055,1.0,0.0,0.12864493996569468,0.045454545454545456,0.25,,0.1,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9641660934409085,0.1642799862527208,0.3367728547024781,,0.2,0.16372739429145078,0.21415313943725808,0.0,0.2463000918174436,0.16473337937726282,0.34864206787181773,0.0,0.2571411577378928,0.2,0.5049787230962363,-0.3406987368435155,,,0.26144510499569773,-0.06144510499569772,,,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BEN,2017,1.0,0.19540229885057472,0.15614617940199332,0.15714285714285714,0.25,,0.175,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9463457290275877,1.0,0.027777777777777776,0.12864493996569468,0.0847457627118644,0.25,,0.175,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.9836216601254242,0.17577423912628404,0.38212214654261123,,0.2,0.17444075429955727,0.2637369564171333,0.0,0.2463000918174436,0.17686834270048174,0.3937805953012092,0.0,0.2571411577378928,0.2,0.49911621793275274,-0.3233419788064687,,,0.2587147365777096,-0.05871473657770959,,,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BEN,2021,1.0,0.2988505747126437,0.15614617940199332,0.21428571428571427,0.25,,0.175,1.0,1.0,,0.0,0.0,0.0,0.5,0.0,1.0,0.9507078358845639,1.0,0.2375,0.15692821368948243,0.12698412698412698,0.25,,0.175,1.0,0.0,,0.0,0.0,0.0,0.5,0.0,1.0,0.9887278594707567,0.2274983770573185,0.39749838754256955,0.6666666666666666,0.3,0.22265087433603653,0.2747722312283936,0.9163637110438112,0.5870184682448168,0.23147567765496693,0.41001523805936474,0.5207813748777301,0.3641950659257678,0.3,0.5161624769208777,-0.2886640998635592,,,0.25905603262995813,0.040943967370041856,0.3667211158688605,0.3667211158688605,0.6034244474017006,observed,observed,observed,observed,imputed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing
BEN,2022,1.0,0.2988505747126437,0.15614617940199332,0.18571428571428572,0.25,,0.175,1.0,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.9457592458376695,1.0,0.07575757575757576,0.15692821368948243,0.08064516129032258,0.25,,0.175,1.0,1.0,,0.0,0.0,0.5,0.0,0.0,0.5,0.9659135501204393,0.2274983770573185,0.3891183828879888,0.6666666666666666,0.2,0.22265087433603653,0.26901046740432155,0.9163637110438112,0.2463000918174436,0.23147567765496693,0.40116133723360425,0.5207813748777301,0.2571411577378928,0.2,0.5219422228819195,-0.294443845824601,0.6087404907170965,-0.21962210782910768,0.26059186486507646,-0.06059186486507645,0.3296094821798677,0.3296094821798677,0.5514715274763854,imputed,imputed,observed,observed,imputed,carried_forward,carried_forward,missing,observed,observed,observed,observed,observed,observed,observed,missing
BFA,2010,1.0,0.1839080459770115,0.3056478405315614,0.14285714285714285,0.5,,0.25,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8171825510300901,1.0,0.0,0.17878192534381132,0.16129032258064516,0.5,,0.25,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7763922138070602,0.24477794325428645,0.4275099234718082,,0.2,0.24891330281421337,0.36014280534691295,0.0,0.2463000918174436,0.24138494508973263,0.4333509843423152,0.0,0.2571411577378928,0.2,,,,,,,,,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BFA,2015,1.0,0.1839080459770115,0.3056478405315614,0.24285714285714285,0.5,,0.25,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8225902414843028,1.0,0.0,0.29747899159663865,0.1746031746031746,0.5,,0.25,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7740465094518548,0.24477794325428645,0.4538618460853614,,0.2,0.24891330281421337,0.37925817949196855,0.0,0.2463000918174436,0.24138494508973263,0.4611691605297836,0.0,0.2571411577378928,0.2,0.5332232019958751,-0.28844525874158866,,,0.26110494281737695,-0.06110494281737694,,,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BFA,2018,1.0,0.1839080459770115,0.3056478405315614,0.24285714285714285,0.5,,0.525,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.8292399140688609,1.0,0.04054054054054054,0.20076481835564053,0.12280701754385964,0.5,,0.525,,,,0.0,0.0,0.5,1.0,0.0,1.0,0.8240125238763354,0.24477794325428645,0.5242742642315009,,0.4,0.24891330281421337,0.4912423399241524,0.0,0.6276085012649691,0.24138494508973263,0.5254813109570292,0.0,0.49148157841267115,0.4,0.543128576026614,-0.29835063277232754,,,0.26110494281737695,0.13889505718262307,,,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BFA,2019,1.0,0.3563218390804598,0.3056478405315614,0.2571428571428571,0.5,,0.525,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8107308341025611,1.0,0.19117647058823528,0.2830188679245283,0.2,0.5,,0.525,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7804224244674982,0.33098483980601057,0.5232184228113546,,0.2,0.32926350287501216,0.4922722630633212,0.0,0.2463000918174436,0.3323971700138746,0.5243235393334642,0.0,0.2571411577378928,0.2,0.5695957658546376,-0.238610926048627,,,0.26110494281737695,-0.06110494281737694,,,,observed,observed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BFA,2022,1.0,0.3563218390804598,0.3056478405315614,0.37142857142857144,0.5,,0.525,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7402185870466675,1.0,0.15151515151515152,0.30717863105175286,0.2903225806451613,0.5,,0.525,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6798372051808265,0.33098483980601057,0.5341617896188098,0.5,0.2,0.32926350287501216,0.5073533068382576,0.6400800281806298,0.2463000918174436,0.3323971700138746,0.5357040529640559,0.27207333325018224,0.2571411577378928,0.2,0.5691988876329962,-0.23821404782698563,,,0.26366466320924087,-0.06366466320924086,0.36464497244770333,0.36464497244770333,0.5941078021728629,imputed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BGD,2019,1.0,0.6206896551724138,0.32225913621262453,0.4,0.5,,0.925,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9669658671906906,1.0,0.5294117647058824,0.3001715265866209,0.36666666666666664,0.5,,0.925,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.9953680751766776,0.47147439569251914,0.6979914667976727,,0.2,0.4613370572480936,0.6947129497080843,0.0,0.2463000918174436,0.4797919242365435,0.6945603191007074,0.0,0.2571411577378928,0.2,,,,,,,,,,observed,observed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BGD,2021,1.0,0.632183908045977,0.3239202657807309,0.42857142857142855,0.5,,0.0,1.0,,,0.0,0.5,1.0,1.0,0.0,1.0,0.9615465234219819,1.0,0.6,0.32554257095158595,0.36507936507936506,0.5,,0.0,1.0,,,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.478052086913354,0.4725294879983526,0.5,0.7,0.46758072868013245,0.32485917281039645,0.6400800281806298,0.8463132404325076,0.4866436734987181,0.4902851031792428,0.27207333325018224,0.7946461547527275,0.7,0.634893994459277,-0.15684190754592298,,,0.26783618538938136,0.4321638146106186,0.530265100161198,0.530265100161198,0.7542503689962725,observed,observed,observed,observed,observed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BGR,2018,1.0,0.5862068965517241,0.729235880398671,0.7,0.0,,0.9,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7120848739023468,1.0,0.5135135135135135,0.6883365200764818,0.6842105263157895,0.0,,0.9,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6585554638233888,0.6577213884751976,0.5780212184755866,,0.2,0.6625799170924203,0.5578559538933456,0.0,0.2463000918174436,0.6537350413901684,0.5788577468107174,0.0,0.2571411577378928,0.2,,,,,,,,,,observed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BGR,2021,1.0,0.6781609195402298,0.729235880398671,0.7142857142857143,0.0,,0.9,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.6474387144907306,1.0,0.65,0.7328881469115192,0.6825396825396826,0.0,,0.9,,,,0.0,0.0,0.5,0.5,0.0,1.0,0.6733306176248295,0.7036983999694504,0.5654311071941113,,0.4,0.7054333571248463,0.5548160916907616,0.0,0.6276085012649691,0.702274894683044,0.5654205985663093,0.0,0.49148157841267115,0.4,0.5897986061789661,0.11389979379048432,,,0.27336637200343145,0.12663362799656858,,,,observed,observed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BGR,2022,1.0,0.6781609195402298,0.729235880398671,0.7285714285714285,0.0,,0.05,,,,0.0,0.0,0.0,0.5,0.0,1.0,0.695425908301776,1.0,0.5757575757575758,0.7328881469115192,0.6935483870967742,0.0,,0.05,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.6174936966469625,0.7036983999694504,0.3684993342183011,,0.3,0.7054333571248463,0.21739188213433663,0.0,0.5870184682448168,0.702274894683044,0.38864810937691874,0.0,0.3641950659257678,0.3,0.5850661332144508,0.1186322667549996,,,0.2747315562124255,0.02526844378757448,,,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BHR,2014,1.0,0.9080459770114943,,0.8142857142857143,0.0,,,,,,0.0,0.5,0.0,0.5,1.0,1.0,0.8587316401904534,1.0,0.9024390243902439,,0.8305084745762712,0.0,,,,,,0.0,1.0,0.0,1.0,1.0,1.0,0.828473251996481,0.9080459770114943,0.5576724514920559,,0.6,0.42317772032020695,0.22751882792952605,0.0,0.7407052278123094,0.47933105126714776,0.4433510731688818,0.0,0.5695489112219729,0.6,,,,,,,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BHR,2016,1.0,0.9540229885057471,,0.8,0.0,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8362232130106848,1.0,0.9444444444444444,,0.8333333333333334,0.0,,,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.8219062601075179,0.9540229885057471,0.5454077376702283,0.5,0.2,0.44460444033641994,0.22287072064551616,0.6400800281806298,0.2463000918174436,0.5036009779135856,0.4335920415541389,0.27207333325018224,0.2571411577378928,0.2,0.5821497468910841,0.37187324161466295,,,0.2807991990682224,-0.08079919906822242,0.47760628552471235,0.47760628552471235,0.6876831058524429,observed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BHR,2023,1.0,0.9540229885057471,,0.8,0.0,0.0,,1.0,,,0.0,0.0,0.5,0.5,0.0,1.0,0.8362232130106848,1.0,0.9384615384615385,,0.7708333333333334,0.0,0.0,,1.0,,,0.0,0.0,1.0,1.0,0.0,1.0,0.8311525002160814,0.9540229885057471,0.5454077376702283,0.5,0.4,0.44460444033641994,0.22287072064551616,0.6400800281806298,0.6276085012649691,0.5036009779135856,0.4335920415541389,0.27207333325018224,0.49148157841267115,0.4,0.5775395869582869,0.3764834015474602,0.5997527471180873,-0.05434500944785903,0.2821643832772165,0.11783561672278353,0.5679727929160091,0.5679727929160091,0.7172425002212579,imputed,imputed,imputed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,observed
BHS,2012,1.0,0.5632183908045977,0.22591362126245848,0.8285714285714286,0.75,,,1.0,,,0.5,0.0,0.5,0.0,0.0,0.5,0.8131888295546539,1.0,0.49333333333333335,0.10898661567877634,0.8461538461538461,0.75,,,0.0,,,0.5,0.0,0.5,0.0,0.0,0.5,0.7802408616399712,0.3945660060335281,0.7972534193753608,0.75,0.2,0.38310815440465906,0.46640675306694,0.6677550229768839,0.2463000918174436,0.4039669950957195,0.6169739706297878,0.42240433501026625,0.2571411577378928,0.2,,,,,,,0.46607072941632643,0.46607072941632643,0.7184575348584802,imputed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BHS,2019,1.0,0.5632183908045977,0.22591362126245848,0.8285714285714286,0.75,,,1.0,,,0.5,0.0,0.5,0.0,0.0,0.5,0.7856169869963575,1.0,0.45588235294117646,0.20068610634648373,0.8666666666666667,0.75,,,1.0,,,0.5,0.0,0.5,0.0,0.0,0.5,0.745871196734799,0.3945660060335281,0.788062805189262,0.75,0.2,0.38310815440465906,0.46397462077686147,0.6677550229768839,0.2463000918174436,0.4039669950957195,0.6096357289600871,0.42240433501026625,0.2571411577378928,0.2,0.6722053808701409,-0.27763937483661283,0.613234362516601,0.17482844267266096,0.2655525632989212,-0.06555256329892117,0.46472168565920247,0.46472168565920247,0.7082460365011705,observed,observed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BHS,2020,1.0,0.5977011494252874,0.22591362126245848,0.8428571428571429,0.75,,,1.0,,,0.5,0.0,0.0,0.5,0.0,1.0,0.6989693195855702,1.0,0.4927536231884058,0.10930009587727711,0.8225806451612904,0.75,,,0.0,,,0.5,0.0,0.0,0.5,0.0,1.0,0.6803858524020027,0.41180738534387296,0.7639421541475709,0.75,0.3,0.39917819441681884,0.45899398954797577,0.6677550229768839,0.5870184682448168,0.4221694400805479,0.5903428827348711,0.42240433501026625,0.3641950659257678,0.3,0.6687507383979177,-0.2569433530540447,0.613234362516601,0.15070779163096992,0.2655525632989212,0.034447436701078804,0.5158034955835255,0.5158034955835255,0.7847841565887549,observed,imputed,observed,observed,imputed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BLR,2021,1.0,0.9310344827586207,0.46345514950166106,0.8285714285714286,0.0,,0.8,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.750582000179923,1.0,0.925,0.4657762938230383,0.8095238095238095,0.0,,0.8,1.0,,,0.0,0.0,0.5,0.0,0.0,0.5,0.7805987353671962,0.6972448161301409,0.5947883571878378,0.5,0.2,0.6813616887363124,0.5447072025309172,0.6400800281806298,0.2463000918174436,0.7102766751480338,0.600276836126249,0.27207333325018224,0.2571411577378928,0.2,,,,,,,0.4512704937797833,0.4512704937797833,0.6509745311143956,observed,observed,observed,observed,observed,carried_forward,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BRA,2013,1.0,0.8735632183908046,,0.8428571428571429,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6797026234875869,1.0,0.8690476190476191,,0.8979591836734694,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5902556114200583,0.8735632183908046,0.7575199221149099,,0.2,0.4071076803080472,0.45729446026900367,0.0,0.2463000918174436,0.4611286062823194,0.5852150545222754,0.0,0.2571411577378928,0.2,,,,,,,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BRA,2017,1.0,0.9540229885057471,,0.8714285714285714,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6046266973718107,1.0,0.9444444444444444,,0.9322033898305084,0.75,,,,,,0.0,0.0,1.0,0.0,0.0,0.5,0.5085240303364664,0.9540229885057471,0.7420184229334607,,0.2,0.44460444033641994,0.45599720330599447,0.0,0.2463000918174436,0.5036009779135856,0.5727704426403372,0.0,0.2571411577378928,0.2,0.6572700322169962,0.29675295628875087,,,0.2797753109114769,-0.07977531091147688,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BRA,2022,1.0,0.9540229885057471,,0.8714285714285714,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.6211259824258974,1.0,0.9393939393939394,,0.8548387096774194,0.75,,,,,,0.0,0.0,0.5,0.0,0.0,0.5,0.5140813044279199,0.9540229885057471,0.7475181846181563,,0.2,0.44460444033641994,0.4574526172435436,0.0,0.2463000918174436,0.5036009779135856,0.5771617248278867,0.0,0.2571411577378928,0.2,0.6514432031965408,0.30257978530920626,,,0.2821643832772165,-0.08216438327721648,,,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BRB,2010,1.0,0.8850574712643678,0.31395348837209297,0.8142857142857143,1.0,,0.975,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.740262437665441,1.0,0.8714285714285714,0.18860510805500977,0.9193548387096774,1.0,,0.975,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.6678890855714721,0.5995054798182304,0.8823870379877888,,0.2,0.58010574020139,0.932347214095606,0.02767499479625413,0.2463000918174436,0.6154226644507357,0.8761957970517422,0.15033100176008402,0.2571411577378928,0.2,,,,,,,,,,imputed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BRB,2015,1.0,0.8850574712643678,0.31395348837209297,0.8714285714285714,1.0,,0.975,,,,0.5,0.0,0.0,0.5,0.0,1.0,0.7378851615081581,1.0,0.8714285714285714,0.30588235294117644,0.873015873015873,1.0,,0.975,,,,0.5,0.0,0.0,1.0,0.0,1.0,0.6590375783369364,0.5995054798182304,0.8960784332341823,,0.3,0.58010574020139,0.9427880030284006,0.02767499479625413,0.5870184682448168,0.6154226644507357,0.8906367540539044,0.15033100176008402,0.3641950659257678,0.3,0.7042060947198645,-0.10470061490163407,,,0.271637781200598,0.028362218799401984,,,,observed,imputed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BRB,2018,1.0,0.8850574712643678,0.31395348837209297,0.8571428571428571,1.0,,0.975,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.756914019484844,1.0,0.8648648648648649,0.21032504780114722,0.8771929824561403,1.0,,0.975,,,,0.5,0.0,0.5,0.0,0.0,0.5,0.721867282266908,0.5995054798182304,0.8972642191569253,,0.2,0.58010574020139,0.9418039298856569,0.02767499479625413,0.2463000918174436,0.6154226644507357,0.8919328645152437,0.15033100176008402,0.2571411577378928,0.2,0.7093525272176762,-0.10984704739944573,,,0.271637781200598,-0.071637781200598,,,,imputed,imputed,observed,observed,observed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
BRB,2021,1.0,0.8850574712643678,0.31395348837209297,0.8428571428571429,1.0,,0.975,,,,0.5,0.0,0.5,0.5,0.0,1.0,0.6816084427058013,1.0,0.875,0.3155258764607679,0.8253968253968254,1.0,,0.975,,,,0.5,0.0,0.5,0.5,0.0,1.0,0.708866837020087,0.5995054798182304,0.874866396390736,,0.4,0.58010574020139,0.9324985476265342,0.02767499479625413,0.6276085012649691,0.6154226644507357,0.8681218796292737,0.15033100176008402,0.49148157841267115,0.4,0.7097982500310511,-0.11029277021282069,,,0.271637781200598,0.12836221879940202,,,,imputed,observed,observed,observed,imputed,missing,missing,missing,observed,observed,observed,observed,observed,observed,observed,missing
